address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months,north_south_address,purpose_clustered,daysdiff_issue_pull,pull_after_issue,last_next_diff,end_date,time_to_last_payment,log_loan_amount,emp_category,installment_sqrt,total_acc_sqrt,total_payment_sqrt,payment_progress,loan_to_income
AL,Other,OWN,2021-05-10,2021-12-15,2021-06-11,Fully Paid,2021-07-11,other,Not Verified,16800.0,0.1136,161.06,0.0988,5000,12,5456,5,1,1.0,2021,5,10,0,2021,12,15,2,2021,6,11,4,2021,7,11,6,36,South,Other,-219,0,0,2024-05-10,0,8.517193191416238,Other,12.690941651429968,3.4641016151377544,73.86474125047755,0.9409881755591429,0.2976190476190476
DC,Other,OWN,2021-09-11,2021-02-16,2021-10-14,Fully Paid,2021-11-14,other,Not Verified,112732.0,0.1859,167.73,0.1269,5000,27,6038,5,1,1.8,2021,9,11,5,2021,2,16,1,2021,10,14,3,2021,11,14,6,36,South,Other,207,1,0,2024-09-11,0,8.517193191416238,Other,12.951061732537607,5.196152422706632,77.70456872024965,0.9999536291791703,0.04435297874605258
FL,Other,OWN,2021-01-10,2021-01-14,2021-11-10,Fully Paid,2021-12-10,other,Not Verified,46000.0,0.151,263.75,0.1148,8000,10,8614,6,1,1.2,2021,1,10,6,2021,1,14,3,2021,11,10,2,2021,12,10,4,36,South,Other,-4,0,0,2024-01-10,0,8.987196820661973,Other,16.240381768911714,3.1622776601683795,92.81163720137685,0.9072143233280674,0.17391304347826086
NY,Other,OWN,2021-10-11,2021-04-16,2021-10-14,Fully Paid,2021-11-14,other,Not Verified,78000.0,0.1766,150.96,0.1269,4500,25,5433,6,1,1.8,2021,10,11,0,2021,4,16,4,2021,10,14,3,2021,11,14,6,36,North,Other,178,1,0,2024-10-11,0,8.411832675758411,Other,12.286578042726136,5.0,73.70888684548153,0.9997129482423599,0.057692307692307696
CA,United Airlines,OWN,2021-04-10,2021-03-12,2021-03-12,Fully Paid,2021-04-12,other,Not Verified,39000.0,0.2215,97.68,0.1062,3000,20,3441,9,1,1.4,2021,4,10,5,2021,3,12,4,2021,3,12,4,2021,4,12,0,36,South,Other,29,1,0,2024-04-10,0,8.006367567650246,Tech/Telecom,9.88331928048467,4.47213595499958,58.66003750424986,0.9785353535353534,0.07692307692307693
TX,No title,OWN,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,other,Not Verified,24000.0,0.072,82.84,0.1183,2500,6,2982,0,1,1.4,2021,1,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36,South,Other,-34,0,0,2024-01-10,0,7.824046010856292,Tech/Telecom,9.101648202386203,2.449489742783178,54.607691765904185,0.9999195235795911,0.10416666666666667
TX,Other,OWN,2021-04-10,2021-04-11,2021-04-11,Fully Paid,2021-05-11,other,Not Verified,48000.0,0.0628,485.78,0.1025,15000,9,16330,7,1,1.2,2021,4,10,5,2021,4,11,6,2021,4,11,6,2021,5,11,1,36,South,Other,-1,0,0,2024-04-10,0,9.615805480084347,Other,22.040417418914732,3.0,127.7888884058391,0.9337788939666334,0.3125
GA,Other,OWN,2021-03-10,2021-02-12,2021-02-12,Fully Paid,2021-03-12,other,Not Verified,27000.0,0.2267,78.57,0.1099,2400,17,2756,7,1,1.6,2021,3,10,2,2021,2,12,4,2021,2,12,4,2021,3,12,4,36,South,Other,26,1,0,2024-03-10,0,7.783224016336037,Other,8.863972021616494,4.123105625617661,52.49761899362675,0.9743611500007072,0.08888888888888889
SC,Other,OWN,2021-02-10,2021-05-16,2021-02-13,Fully Paid,2021-03-13,other,Not Verified,60000.0,0.1742,180.05,0.1099,5500,37,6482,10,1,1.6,2021,2,10,2,2021,5,16,6,2021,2,13,5,2021,3,13,5,36,South,Other,-95,0,0,2024-02-10,0,8.612503371220562,Other,13.418271125595876,6.082762530298219,80.51086883148137,1.0000308556265234,0.09166666666666666
CA,Other,OWN,2021-01-10,2021-05-16,2021-12-10,Fully Paid,2022-01-10,other,Not Verified,80000.0,0.1107,164.02,0.1114,5000,10,5449,10,1,1.0,2021,1,10,6,2021,5,16,6,2021,12,10,4,2022,1,10,0,36,South,Other,-126,0,0,2024-01-10,0,8.517193191416238,Other,12.807029319869617,3.1622776601683795,73.81734213584231,0.9228210651817529,0.0625
MD,Other,OWN,2021-10-09,2021-04-16,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,110000.0,0.1102,296.72,0.1148,9000,23,10682,10,1,1.2,2021,10,9,5,2021,4,16,4,2021,11,12,4,2021,12,12,6,36,North,Other,176,1,0,2024-10-09,0,9.104979856318357,Other,17.22556240010758,4.795831523312719,103.3537614216338,1.0000074892903146,0.08181818181818182
CA,Other,OWN,2021-01-10,2021-05-12,2021-06-12,Fully Paid,2021-07-12,other,Not Verified,120000.0,0.1428,662.68,0.1183,20000,22,23629,10,1,1.4,2021,1,10,6,2021,5,12,2,2021,6,12,5,2021,7,12,0,36,South,Other,-122,0,0,2024-01-10,0,9.903487552536127,Other,25.74257174409736,4.69041575982343,153.7172729396407,0.9904646452452331,0.16666666666666666
FL,No title,OWN,2021-03-10,2021-11-13,2021-04-12,Fully Paid,2021-05-12,other,Not Verified,14400.0,0.2358,32.56,0.1062,1000,15,1169,2,1,1.4,2021,3,10,2,2021,11,13,5,2021,4,12,0,2021,5,12,2,36,South,Other,-248,0,0,2024-03-10,0,6.907755278982137,Tech/Telecom,5.706137047074843,3.872983346207417,34.19064199455752,0.9973041223041222,0.06944444444444445
NY,Other,OWN,2021-03-10,2021-02-12,2021-01-12,Fully Paid,2021-02-12,other,Not Verified,55000.0,0.1163,263.29,0.1136,8000,15,9229,2,1,1.8,2021,3,10,2,2021,2,12,4,2021,1,12,1,2021,2,12,4,36,North,Other,26,1,0,2024-03-10,0,8.987196820661973,Other,16.22621335986927,3.872983346207417,96.06768447297978,0.9736834331387865,0.14545454545454545
FL,Other,OWN,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,other,Not Verified,45000.0,0.1549,114.82,0.1114,3500,6,4134,3,1,1.0,2021,1,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36,South,Other,-34,0,0,2024-01-10,0,8.160518247477505,Other,10.715409464878139,2.449489742783178,64.29618962271404,1.0001161237879581,0.07777777777777778
CA,Other,OWN,2021-09-11,2021-04-16,2021-02-13,Fully Paid,2021-03-13,other,Not Verified,12000.0,0.04,83.87,0.1269,2500,6,2847,4,1,1.8,2021,9,11,5,2021,4,16,4,2021,2,13,5,2021,3,13,5,36,South,Other,148,1,0,2024-09-11,0,7.824046010856292,Other,9.158056562393574,2.449489742783178,53.3572862878164,0.9429275465998966,0.20833333333333334
NY,Other,OWN,2021-04-08,2021-03-09,2021-03-09,Fully Paid,2021-04-09,other,Not Verified,44500.0,0.1173,161.53,0.1008,20000,9,5405,6,1,1.4,2021,4,8,3,2021,3,9,1,2021,3,9,1,2021,4,9,4,36,North,Other,30,1,0,2024-04-08,0,9.903487552536127,Other,12.70944530654269,3.0,73.5187051028512,0.9294799039738061,0.449438202247191
FL,Other,OWN,2021-06-10,2021-05-16,2021-06-13,Fully Paid,2021-07-13,other,Not Verified,51996.0,0.1867,195.73,0.1075,6000,34,7046,7,1,1.2,2021,6,10,3,2021,5,16,6,2021,6,13,6,2021,7,13,1,36,South,Other,25,1,0,2024-06-10,0,8.699514748210191,Other,13.990353819685906,5.830951894845301,83.94045508573325,0.9999602627201871,0.11539349180706208
NC,Other,OWN,2021-01-11,2021-05-16,2021-05-13,Fully Paid,2021-06-13,other,Not Verified,86004.0,0.2329,65.24,0.1074,2000,63,2323,8,1,1.6,2021,1,11,0,2021,5,16,6,2021,5,13,3,2021,6,13,6,36,South,Other,-125,0,0,2024-01-11,0,7.600902459542082,Other,8.077128202523468,7.937253933193772,48.19751030914356,0.9890830438040739,0.023254732338030788
AL,No title,OWN,2021-01-10,2021-01-14,2021-01-12,Fully Paid,2021-02-12,other,Not Verified,58656.0,0.0031,262.43,0.1114,8000,29,9266,0,1,1.0,2021,1,10,6,2021,1,14,3,2021,1,12,1,2021,2,12,4,36,South,Other,-4,0,0,2024-01-10,0,8.987196820661973,Tech/Telecom,16.199691355084518,5.385164807134504,96.26006440887103,0.9807906447010208,0.13638843426077468
NY,Other,OWN,2021-10-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,other,Not Verified,53004.0,0.2128,65.25,0.1075,2000,15,2349,10,1,1.2,2021,10,10,6,2021,10,13,2,2021,10,13,2,2021,11,13,5,36,North,Other,-3,0,0,2024-10-10,0,7.600902459542082,Other,8.077747210701755,3.872983346207417,48.46648326421054,1.0,0.03773300128292204
FL,Other,OWN,2021-06-10,2021-06-13,2021-06-13,Fully Paid,2021-07-13,other,Not Verified,48000.0,0.1998,355.84,0.1112,15000,38,12811,10,1,1.4,2021,6,10,3,2021,6,13,6,2021,6,13,6,2021,7,13,1,36,South,Other,-3,0,0,2024-06-10,0,9.615805480084347,Other,18.863721796082555,6.164414002968976,113.18568814121333,1.0000593275379697,0.3125
VA,Other,OWN,2021-07-10,2021-01-15,2021-07-13,Fully Paid,2021-08-13,other,Not Verified,18720.0,0.0949,82.87,0.1186,2500,9,2984,10,1,1.8,2021,7,10,5,2021,1,15,4,2021,7,13,1,2021,8,13,4,36,South,Other,176,1,0,2024-07-10,0,7.824046010856292,Other,9.103296106356202,3.0,54.62600113499065,1.0002279339795932,0.13354700854700854
PA,Other,OWN,2021-02-10,2021-05-16,2021-01-13,Fully Paid,2021-02-13,other,Not Verified,51456.0,0.15,260.48,0.1062,8000,16,9371,3,1,1.4,2021,2,10,2,2021,5,16,6,2021,1,13,2,2021,2,13,5,36,North,Other,-95,0,0,2024-02-10,0,8.987196820661973,Other,16.13939280146561,4.0,96.8039255402383,0.9993302962052961,0.15547263681592038
PA,Other,OWN,2021-12-09,2021-08-13,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,20000.0,0.1302,165.67,0.1183,5000,20,5963,5,1,1.4,2021,12,9,3,2021,8,13,4,2021,11,12,4,2021,12,12,6,36,North,Other,118,1,0,2024-12-09,0,8.517193191416238,Other,12.87128587204868,4.47213595499958,77.22046360907191,0.9998122103512337,0.25
TX,Other,OWN,2021-04-10,2021-03-16,2021-01-12,Fully Paid,2021-02-12,other,Not Verified,50400.0,0.1248,218.97,0.1062,6725,10,7633,0,1,1.4,2021,4,10,5,2021,3,16,1,2021,1,12,1,2021,2,12,4,36,South,Other,25,1,0,2024-04-10,0,8.81358720447004,Other,14.797634946166228,3.1622776601683795,87.36704184073076,0.9682960121376343,0.13343253968253968
NY,Other,OWN,2021-12-09,2021-05-16,2021-07-12,Fully Paid,2021-08-12,other,Not Verified,21600.0,0.0617,147.26,0.1253,4400,32,5270,0,1,1.8,2021,12,9,3,2021,5,16,6,2021,7,12,0,2021,8,12,3,36,North,Other,207,1,0,2024-12-09,0,8.389359819906353,Other,12.135073135337915,5.656854249492381,72.59476565152615,0.9940845367981047,0.2037037037037037
MD,Other,OWN,2021-01-10,2021-01-11,2021-01-11,Fully Paid,2021-02-11,other,Not Verified,52000.0,0.2208,328.04,0.1114,10000,20,10997,1,1,1.0,2021,1,10,6,2021,1,11,0,2021,1,11,0,2021,2,11,3,36,North,Other,-1,0,0,2024-01-10,0,9.210340371976184,Other,18.111874557869488,4.47213595499958,104.86658190291128,0.93120418919102,0.19230769230769232
CA,Other,OWN,2021-12-09,2021-06-10,2021-06-10,Fully Paid,2021-07-10,other,Not Verified,47211.0,0.0966,331.34,0.1183,10000,37,10557,10,1,1.4,2021,12,9,3,2021,6,10,3,2021,6,10,3,2021,7,10,5,36,South,Other,182,1,0,2024-12-09,0,9.210340371976184,Other,18.202747045432456,6.082762530298219,102.74726273726225,0.8850425544757651,0.21181504310436128
FL,No title,OWN,2021-08-10,2021-05-16,2021-11-11,Fully Paid,2021-12-11,other,Not Verified,60000.0,0.0624,193.5,0.1112,5900,19,6579,10,1,1.4,2021,8,10,1,2021,5,16,6,2021,11,11,3,2021,12,11,5,36,South,Other,86,1,0,2024-08-10,0,8.68270762989381,Tech/Telecom,13.910427743243556,4.358898943540674,81.11103500757464,0.9444444444444444,0.09833333333333333
NV,Other,OWN,2021-11-11,2021-04-16,2021-10-14,Fully Paid,2021-11-14,other,Not Verified,61440.0,0.1834,82.69,0.1171,2500,20,2974,6,1,1.4,2021,11,11,3,2021,4,16,4,2021,10,14,3,2021,11,14,6,36,North,Other,209,1,0,2024-11-11,0,7.824046010856292,Other,9.093404203047394,4.47213595499958,54.53439281774392,0.9990459682078983,0.040690104166666664
NY,No title,OWN,2021-10-09,2021-11-12,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,23004.0,0.0,395.63,0.1148,12000,13,14380,0,1,1.2,2021,10,9,5,2021,11,12,4,2021,11,12,4,2021,12,12,6,36,North,Other,-34,0,0,2024-10-09,0,9.392661928770137,Tech/Telecom,19.890449969771925,3.605551275463989,119.91663771137014,1.0096414438855608,0.5216484089723527
VA,Other,OWN,2021-04-10,2021-04-13,2021-04-13,Fully Paid,2021-05-13,other,Not Verified,83600.0,0.1741,253.09,0.1311,7500,27,9112,10,2,2.2,2021,4,10,5,2021,4,13,1,2021,4,13,1,2021,5,13,3,36,South,Other,-3,0,0,2024-04-10,0,8.922658299524402,Other,15.908802594790092,5.196152422706632,95.4567965102538,1.0000834134541512,0.08971291866028708
TX,Other,OWN,2021-01-10,2021-05-16,2021-06-12,Fully Paid,2021-07-12,other,Not Verified,307000.0,0.1021,377.37,0.1426,11000,32,13464,10,2,2.8,2021,1,10,6,2021,5,16,6,2021,6,12,5,2021,7,12,0,36,South,Other,-126,0,0,2024-01-10,0,9.305650551780507,Other,19.426013487074492,5.656854249492381,116.0344776348823,0.9910697723719427,0.035830618892508145
TX,Other,OWN,2021-09-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,other,Not Verified,24000.0,0.0595,101.97,0.1361,3000,4,3640,2,2,2.2,2021,9,10,4,2021,5,16,6,2021,3,13,5,2021,4,13,1,36,South,Other,117,1,0,2024-09-10,0,8.006367567650246,Other,10.098019607824101,2.0,60.332412515993425,0.9915770433569786,0.125
FL,Other,OWN,2021-11-09,2021-11-12,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,22000.0,0.1925,67.94,0.1357,2000,7,2446,4,2,2.4,2021,11,9,1,2021,11,12,4,2021,11,12,4,2021,12,12,6,36,South,Other,-3,0,0,2024-11-09,0,7.600902459542082,Other,8.24257241399795,2.6457513110645907,49.457052075512955,1.0000654171981813,0.09090909090909091
CT,USAF,OWN,2021-03-09,2021-04-09,2021-04-09,Fully Paid,2021-05-09,other,Not Verified,31776.0,0.0967,114.82,0.1316,3400,7,3438,4,2,2.4,2021,3,9,1,2021,4,9,4,2021,4,9,4,2021,5,9,6,36,North,Other,-31,0,0,2024-03-09,0,8.131530710604252,Military,10.715409464878139,2.6457513110645907,58.63446085707619,0.8317366312489114,0.10699899295065458
DC,Other,OWN,2021-06-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,other,Not Verified,48279.6,0.0385,164.01,0.1398,4800,6,5876,7,2,2.4,2021,6,10,3,2021,2,13,5,2021,2,13,5,2021,3,13,5,36,South,Other,117,1,0,2024-06-10,0,8.476371196895983,Other,12.806638903318856,2.449489742783178,76.6550715869472,0.9951967698446572,0.09942087341237293
NY,Other,OWN,2021-12-09,2021-12-12,2021-01-13,Fully Paid,2021-02-13,other,Not Verified,33000.0,0.1622,274.45,0.1426,8000,12,9881,9,2,2.8,2021,12,9,3,2021,12,12,6,2021,1,13,2,2021,2,13,5,36,North,Other,-3,0,0,2024-12-09,0,8.987196820661973,Other,16.566532527961304,3.4641016151377544,99.40321926376429,1.00008097002085,0.24242424242424243
TX,No title,OWN,2021-11-09,2021-11-12,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,30000.0,0.17,507.01,0.1322,15000,21,18253,0,2,2.2,2021,11,9,1,2021,11,12,4,2021,11,12,4,2021,12,12,6,36,South,Other,-3,0,0,2024-11-09,0,9.615805480084347,Tech/Telecom,22.5168825550963,4.58257569495584,135.10366390294527,1.0000350639588524,0.5
PA,Other,OWN,2021-08-10,2021-03-13,2021-03-13,Fully Paid,2021-04-13,other,Not Verified,33000.0,0.1276,68.34,0.1398,2000,7,2444,0,2,2.4,2021,8,10,1,2021,3,13,5,2021,3,13,5,2021,4,13,1,36,North,Other,150,1,0,2024-08-10,0,7.600902459542082,Other,8.266801074176154,2.6457513110645907,49.4368283772331,0.9933990179819854,0.06060606060606061
MA,Other,OWN,2021-11-10,2021-12-13,2021-12-13,Fully Paid,2022-01-13,other,Not Verified,44340.0,0.0855,101.06,0.1298,3000,10,3638,0,2,2.4,2021,11,10,2,2021,12,13,0,2021,12,13,0,2022,1,13,3,36,North,Other,-33,0,0,2024-11-10,0,8.006367567650246,Other,10.052860289489754,3.1622776601683795,60.315835400000886,0.9999560217252678,0.06765899864682003
FL,No title,OWN,2021-03-10,2021-04-13,2021-04-13,Fully Paid,2021-05-13,other,Not Verified,120775.0,0.2073,506.18,0.1311,15000,26,18264,10,2,2.2,2021,3,10,2,2021,4,13,1,2021,4,13,1,2021,5,13,3,36,South,Other,-34,0,0,2024-03-10,0,9.615805480084347,Tech/Telecom,22.498444390668435,5.0990195135927845,135.1443672522092,1.0022785043528653,0.12419788863589319
TX,Other,OWN,2021-10-09,2021-11-12,2021-10-12,Fully Paid,2021-11-12,other,Not Verified,39996.0,0.1632,237.78,0.1357,7000,8,8560,10,2,2.4,2021,10,9,5,2021,11,12,4,2021,10,12,1,2021,11,12,4,36,South,Other,-34,0,0,2024-10-09,0,8.85366542803745,Other,15.420116731075677,2.8284271247461903,92.52026804976302,0.9999906542929505,0.17501750175017503
TX,Other,OWN,2021-03-09,2021-07-14,2021-08-11,Fully Paid,2021-09-11,other,Not Verified,42000.0,0.1529,201.71,0.1284,6000,16,7187,2,2,2.2,2021,3,9,1,2021,7,14,2,2021,8,11,2,2021,9,11,5,36,South,Other,-127,0,0,2024-03-09,0,8.699514748210191,Other,14.202464574854606,4.0,84.77617589865682,0.989732233845069,0.14285714285714285
TX,Other,OWN,2021-11-09,2021-02-16,2021-11-12,Fully Paid,2021-12-12,other,Not Verified,65000.0,0.1968,84.51,0.1322,2500,26,3042,1,2,2.2,2021,11,9,1,2021,2,16,1,2021,11,12,4,2021,12,12,6,36,South,Other,266,1,0,2024-11-09,0,7.824046010856292,Other,9.192932067626737,5.0990195135927845,55.154328932550705,0.9998816708081883,0.038461538461538464
PA,General Motors,OWN,2021-12-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,other,Not Verified,27600.0,0.2191,34.8,0.1527,1000,4,1253,3,2,2.6,2021,12,11,5,2021,5,16,6,2021,12,14,1,2022,1,14,4,36,North,Other,209,1,0,2024-12-11,0,6.907755278982137,Other,5.89915248150105,2.0,35.397740040855716,1.0001596424010217,0.036231884057971016
PA,Other,OWN,2021-12-11,2021-10-14,2021-02-14,Fully Paid,2021-03-14,other,Not Verified,25000.0,0.2189,220.55,0.1349,6500,17,7810,8,2,2.0,2021,12,11,5,2021,10,14,3,2021,2,14,6,2021,3,14,6,36,North,Other,58,1,0,2024-12-11,0,8.779557455883728,Other,14.8509258970611,4.123105625617661,88.3742043811428,0.9836519811582155,0.26
MA,Other,OWN,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,other,Not Verified,40800.0,0.0103,135.73,0.1349,4000,14,4886,0,2,2.2,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36,North,Other,-3,0,0,2024-06-11,0,8.294049640102028,Other,11.650321883965265,3.7416573867739413,69.89992846920518,0.9999426966935993,0.09803921568627451
SC,Other,OWN,2021-02-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,other,Not Verified,120000.0,0.1669,506.18,0.1311,15000,38,18223,10,2,2.2,2021,2,10,2,2021,5,16,6,2021,3,13,5,2021,4,13,1,36,South,Other,-95,0,0,2024-02-10,0,9.615805480084347,Other,22.498444390668435,6.164414002968976,134.9925923893604,1.0000285361816834,0.125
NY,Other,OWN,2021-06-09,2021-10-10,2021-10-10,Fully Paid,2021-11-10,other,Not Verified,60000.0,0.0218,102.23,0.1379,3000,8,3437,10,2,2.8,2021,6,9,2,2021,10,10,6,2021,10,10,6,2021,11,10,2,36,North,Other,-123,0,0,2024-06-09,0,8.006367567650246,Other,10.110885223361999,2.8284271247461903,58.625932828399414,0.9338963339745888,0.05
MI,Other,OWN,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,other,Not Verified,68400.0,0.1337,168.45,0.1299,5000,27,6065,0,2,2.0,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36,North,Other,-3,0,0,2024-06-11,0,8.517193191416238,Other,12.978828914813539,5.196152422706632,77.87810988975015,1.0001319217703901,0.07309941520467836
NY,Other,OWN,2021-11-10,2021-08-14,2021-05-12,Fully Paid,2021-06-12,other,Not Verified,39996.0,0.1497,119.15,0.1372,3500,25,4050,5,2,2.8,2021,11,10,2,2021,8,14,5,2021,5,12,2,2021,6,12,5,36,North,Other,88,1,0,2024-11-10,0,8.160518247477505,Other,10.915585188161009,5.0,63.63961030678928,0.9441879983214434,0.08750875087508751
MA,Other,OWN,2021-11-08,2021-09-11,2021-09-11,Fully Paid,2021-10-11,other,Not Verified,32760.0,0.1685,231.77,0.1178,7000,18,8352,2,2,2.0,2021,11,8,0,2021,9,11,5,2021,9,11,5,2021,10,11,0,36,North,Other,58,1,0,2024-11-08,0,8.85366542803745,Other,15.223994219652083,4.242640687119285,91.3892772703669,1.0009923631186088,0.21367521367521367
GA,Other,OWN,2021-04-09,2021-10-10,2021-10-10,Fully Paid,2021-11-10,other,Not Verified,36000.0,0.246,401.6,0.1253,12000,19,13716,2,2,2.0,2021,4,9,4,2021,10,10,6,2021,10,10,6,2021,11,10,2,36,South,Other,-184,0,0,2024-04-09,0,9.392661928770137,Other,20.039960079800558,4.358898943540674,117.11532777565881,0.9487051792828685,0.3333333333333333
FL,verizon wireless,OWN,2021-11-09,2021-10-14,2021-01-12,Fully Paid,2021-02-12,other,Not Verified,60000.0,0.1802,338.01,0.1322,10000,27,11972,4,2,2.2,2021,11,9,1,2021,10,14,3,2021,1,12,1,2021,2,12,4,36,South,Other,26,1,0,2024-11-09,0,9.210340371976184,Tech/Telecom,18.385048272985305,5.196152422706632,109.41663493271945,0.9838630678250807,0.16666666666666666
NY,Accenture,OWN,2021-04-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,other,Not Verified,65600.0,0.0547,134.17,0.1268,4000,18,4830,5,2,2.0,2021,4,11,6,2021,5,16,6,2021,4,14,2,2021,5,14,4,36,North,Other,-35,0,0,2024-04-11,0,8.294049640102028,Tech/Telecom,11.583177456984762,4.242640687119285,69.49820141557622,0.9999751558967479,0.06097560975609756
OH,Other,OWN,2021-09-11,2021-01-14,2021-06-13,Fully Paid,2021-07-13,other,Not Verified,24000.0,0.067,208.67,0.1523,6000,28,7217,2,2,2.8,2021,9,11,5,2021,1,14,3,2021,6,13,6,2021,7,13,1,36,North,Other,240,1,0,2024-09-11,0,8.699514748210191,Other,14.445414497341362,5.291502622129181,84.95292814258964,0.9607141525960714,0.25
PA,Other,OWN,2021-12-08,2021-06-10,2021-05-10,Fully Paid,2021-06-10,other,Not Verified,40000.0,0.192,66.94,0.1253,2000,14,2286,7,2,2.0,2021,12,8,2,2021,6,10,3,2021,5,10,0,2021,6,10,3,36,North,Other,181,1,0,2024-12-08,0,7.600902459542082,Other,8.181686867633104,3.7416573867739413,47.81213235152768,0.9486106961458022,0.05
PA,Other,OWN,2021-02-10,2021-02-15,2021-08-10,Fully Paid,2021-09-10,other,Not Verified,25100.0,0.0196,372.23,0.1459,10800,12,11543,10,3,3.0,2021,2,10,2,2021,2,15,0,2021,8,10,1,2021,9,10,4,36,North,Other,-5,0,0,2024-02-10,0,9.287301413112312,Other,19.293263072896714,3.4641016151377544,107.43835441777765,0.8613999110466348,0.4302788844621514
NY,Other,OWN,2021-05-10,2021-06-11,2021-06-11,Fully Paid,2021-07-11,other,Not Verified,35004.0,0.1639,277.18,0.1496,8000,6,9116,10,3,3.2,2021,5,10,0,2021,6,11,4,2021,6,11,4,2021,7,11,6,36,North,Other,-32,0,0,2024-05-10,0,8.987196820661973,Other,16.648723674804625,2.449489742783178,95.47774609824009,0.9135659940191292,0.22854530910753057
HI,Other,OWN,2021-12-09,2021-01-16,2021-01-13,Fully Paid,2021-02-13,other,Not Verified,36000.0,0.1657,172.38,0.1461,5000,5,6509,4,3,3.0,2021,12,9,3,2021,1,16,5,2021,1,13,2,2021,2,13,5,36,South,Other,327,1,0,2024-12-09,0,8.517193191416238,Other,13.129356419870701,2.23606797749979,80.67837380611982,1.0488778022714673,0.1388888888888889
CA,Other,OWN,2021-11-10,2021-03-12,2021-03-12,Fully Paid,2021-04-12,other,Not Verified,51996.0,0.2075,328.53,0.1409,9600,41,11011,8,3,3.0,2021,11,10,2,2021,3,12,4,2021,3,12,4,2021,4,12,0,36,South,Other,243,1,0,2024-11-10,0,9.169518377455928,Other,18.12539654738621,6.4031242374328485,104.93331215586402,0.9309990293462124,0.18462958689129932
NM,retired,OWN,2021-03-09,2021-05-16,2021-03-12,Fully Paid,2021-04-12,other,Not Verified,12000.0,0.0,279.36,0.1442,8125,18,10057,0,3,3.2,2021,3,9,1,2021,5,16,6,2021,3,12,4,2021,4,12,0,36,South,Other,-68,0,0,2024-03-09,0,9.002701007197938,Other,16.714065932620944,4.242640687119285,100.2845950283492,1.0000039773450426,0.6770833333333334
PA,Other,OWN,2021-04-08,2021-04-11,2021-04-11,Fully Paid,2021-05-11,other,Not Verified,38004.0,0.2084,100.97,0.1292,3000,28,3635,0,3,3.2,2021,4,8,3,2021,4,11,6,2021,4,11,6,2021,5,11,1,36,North,Other,-3,0,0,2024-04-08,0,8.006367567650246,Other,10.048382954485762,5.291502622129181,60.29096117993144,1.0000220087374687,0.07893905904641617
PA,Other,OWN,2021-04-09,2021-05-12,2021-05-12,Fully Paid,2021-06-12,other,Not Verified,42996.0,0.1362,246.45,0.1411,7200,6,8872,1,3,3.0,2021,4,9,4,2021,5,12,2,2021,5,12,2,2021,6,12,5,36,North,Other,-33,0,0,2024-04-09,0,8.881836305004146,Other,15.698726062964472,2.449489742783178,94.19129471453293,0.9999774576767883,0.1674574379012001
