address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
CA,Los Angeles Fire Dept.,MORTGAGE,11-09-2021,15-05-2021,15-05-2021,Fully Paid,15-06-2021,home improvement,Verified,120000.0,0.2254,376.76,0.1749,15000,44,21922,10,3,3.8,2021,9,11,5,2021,5,15,5,2021,5,15,5,2021,6,15,1,60
CA,California Heating & Sheetmetal,MORTGAGE,11-12-2021,16-05-2021,15-07-2021,Charged Off,15-08-2021,Debt consolidation,Source Verified,50000.0,0.0302,715.75,0.1727,20000,11,26149,10,3,3.4,2021,12,11,5,2021,5,16,6,2021,7,15,3,2021,8,15,6,36
TX,astons marble  and  granite,RENT,09-07-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,credit card,Not Verified,51504.0,0.2349,351.4,0.1253,10500,19,12668,3,2,2.0,2021,7,9,4,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
NY,NYPD,OWN,09-08-2021,15-05-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Source Verified,85000.0,0.129,648.61,0.1392,19000,14,23350,10,2,2.6,2021,8,9,0,2021,5,15,5,2021,9,12,6,2021,10,12,1,36
IL,The Grind Cafe,RENT,11-08-2021,14-08-2021,14-06-2021,Charged Off,14-07-2021,small business,Not Verified,18000.0,0.2625,197.62,0.1059,9175,14,7662,2,1,1.2,2021,8,11,2,2021,8,14,5,2021,6,14,0,2021,7,14,2,60
TX,Hidalgo County Sheriff's Office,MORTGAGE,10-12-2021,15-11-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,Not Verified,40000.0,0.1707,370.04,0.0691,12000,29,13247,8,0,0.8,2021,12,10,4,2021,11,15,0,2021,5,13,3,2021,6,13,6,36
AZ,Arizona institute of Footcare physicians,MORTGAGE,11-10-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,home improvement,Verified,120000.0,0.1686,102.93,0.1427,3000,54,3672,1,2,2.2,2021,10,11,0,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
PA,Commonwealth of Pennsylvania,MORTGAGE,11-07-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,wedding,Source Verified,185000.0,0.0058,374.81,0.2062,10000,21,13493,2,5,5.2,2021,7,11,6,2021,5,16,6,2021,8,14,5,2021,9,14,1,36
CT,State of Connecticut,MORTGAGE,10-11-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,other,Not Verified,42000.0,0.0654,45.75,0.0617,1500,7,1647,2,0,0.4,2021,11,10,2,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
AZ,Mirada Medical USA,MORTGAGE,11-04-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Source Verified,120000.0,0.1414,893.54,0.1825,35000,24,42808,0,5,5.0,2021,4,11,6,2021,9,12,6,2021,9,12,6,2021,10,12,1,60
CA,ZPower LLC,RENT,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Source Verified,81120.0,0.0478,259.7,0.0749,8350,8,9349,0,0,0.6,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
CT,U.S. Fish & Wildlife Service,OWN,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,Verified,61547.0,0.2016,840.15,0.1496,24250,22,30246,1,3,3.2,2021,1,10,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
MN,headwaters agency  inc,MORTGAGE,10-05-2021,14-01-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,Not Verified,99000.0,0.1017,685.7,0.1422,20000,27,22917,9,2,2.8,2021,5,10,0,2021,1,14,3,2021,12,11,5,2022,1,11,1,36
CA,j2 Global Communications,RENT,09-12-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,other,Not Verified,32400.0,0.0533,411.67,0.1426,12000,6,14821,3,2,2.8,2021,12,9,3,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
OH,Premier Toyota,MORTGAGE,11-12-2021,16-04-2021,12-07-2021,Fully Paid,12-08-2021,other,Source Verified,110000.0,0.2002,167.73,0.1269,5000,44,5344,1,1,1.8,2021,12,11,5,2021,4,16,4,2021,7,12,0,2021,8,12,3,36
CA,Pioneers memorial Hopspital,RENT,11-07-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,credit card,Not Verified,34000.0,0.2442,367.23,0.1479,10625,10,13220,10,2,2.6,2021,7,11,6,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
DE,Access Group,MORTGAGE,10-06-2021,16-03-2021,12-02-2021,Fully Paid,12-03-2021,credit card,Not Verified,50000.0,0.1999,132.59,0.1186,4000,18,4605,2,1,1.8,2021,6,10,3,2021,3,16,1,2021,2,12,4,2021,3,12,4,36
CO,"Nursing Home Quality, LLC",MORTGAGE,10-06-2021,13-06-2021,13-07-2021,Fully Paid,13-08-2021,home improvement,Not Verified,110000.0,0.1804,301.62,0.1521,12000,33,10859,3,3,3.2,2021,6,10,3,2021,6,13,6,2021,7,13,1,2021,8,13,4,36
CO,Swedish Medical Center,RENT,10-08-2021,15-07-2021,13-07-2021,Fully Paid,13-08-2021,credit card,Not Verified,47000.0,0.2387,280.0,0.0751,9000,17,10072,1,0,0.6,2021,8,10,1,2021,7,15,3,2021,7,13,1,2021,8,13,4,36
NY,Premier home health care,OWN,10-08-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Not Verified,80000.0,0.06,345.29,0.1472,10000,13,12208,3,2,2.8,2021,8,10,1,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
OH,Louis Stokes Cleveland VA Medical Center,MORTGAGE,09-07-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,home improvement,Not Verified,80004.0,0.0741,188.02,0.08,6000,32,6769,0,0,0.4,2021,7,9,4,2021,7,12,0,2021,7,12,0,2021,8,12,3,36
PA,System One,MORTGAGE,11-10-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,major purchase,Verified,85000.0,0.2448,228.63,0.089,7200,28,8171,1,0,0.8,2021,10,11,0,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
KS,Lortscher Agri Service,MORTGAGE,10-11-2021,14-09-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,Not Verified,33000.0,0.1913,152.5,0.0617,5000,22,5490,2,0,0.4,2021,11,10,2,2021,9,14,1,2021,12,13,0,2022,1,13,3,36
GA,canvas systems,MORTGAGE,11-02-2021,16-05-2021,12-08-2021,Fully Paid,12-09-2021,other,Not Verified,75000.0,0.0517,241.28,0.0542,8000,31,8505,6,0,0.0,2021,2,11,3,2021,5,16,6,2021,8,12,3,2021,9,12,6,36
WI,Northwestern Mutual,RENT,11-04-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,Source Verified,50004.0,0.0295,181.39,0.1825,5000,5,6530,2,5,5.0,2021,4,11,6,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
CA,Assumption church,MORTGAGE,11-04-2021,14-01-2021,13-09-2021,Charged Off,13-10-2021,Debt consolidation,Source Verified,162000.0,0.0673,496.98,0.1268,22000,29,15805,5,2,2.0,2021,4,11,6,2021,1,14,3,2021,9,13,0,2021,10,13,2,60
CA,Thrillist.com,RENT,11-02-2021,14-11-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,Source Verified,130000.0,0.0808,154.4,0.1862,6000,14,6437,1,5,5.2,2021,2,11,3,2021,11,14,6,2021,6,14,0,2021,7,14,2,60
IL,Business Technology Group,MORTGAGE,09-05-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,other,Source Verified,93600.0,0.0864,528.22,0.1158,16000,25,19011,0,1,1.4,2021,5,9,6,2021,5,12,2,2021,5,12,2,2021,6,12,5,36
NY,Fisk Industries,RENT,11-08-2021,15-10-2021,12-02-2021,Fully Paid,12-03-2021,other,Source Verified,56000.0,0.1003,186.61,0.0749,6000,28,6178,6,0,0.6,2021,8,11,2,2021,10,15,4,2021,2,12,4,2021,3,12,4,36
CA,Self-employed,MORTGAGE,09-09-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Not Verified,69000.0,0.0665,31.06,0.074,1000,30,1118,4,0,0.2,2021,9,9,3,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
LA,Loyola University New Orleans,RENT,11-11-2021,16-02-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Not Verified,47000.0,0.1828,213.36,0.1065,6550,17,7272,0,1,1.2,2021,11,11,3,2021,2,16,1,2021,3,13,5,2021,4,13,1,36
CA,Premier Pets,RENT,09-07-2021,12-02-2021,11-09-2021,Charged Off,11-10-2021,small business,Verified,60000.0,0.2134,623.4,0.2011,16750,15,16473,0,6,6.8,2021,7,9,4,2021,2,12,4,2021,9,11,5,2021,10,11,0,36
LA,satellites unlimited,MORTGAGE,10-06-2021,15-11-2021,13-06-2021,Fully Paid,13-07-2021,major purchase,Source Verified,48000.0,0.1465,99.56,0.0751,3200,22,3584,0,0,0.6,2021,6,10,3,2021,11,15,0,2021,6,13,6,2021,7,13,1,36
OH,Strictly Business Computer Systems,MORTGAGE,11-11-2021,15-09-2021,13-09-2021,Fully Paid,13-10-2021,credit card,Source Verified,37500.0,0.1325,400.99,0.1242,12000,13,13966,10,1,1.6,2021,11,11,3,2021,9,15,2,2021,9,13,0,2021,10,13,2,36
MA,anheuser busch,MORTGAGE,09-02-2021,14-02-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Verified,66996.0,0.2119,31.95,0.0932,1000,23,1150,10,0,0.6,2021,2,9,1,2021,2,14,6,2021,3,12,4,2021,4,12,0,36
NM,Albuquerque Publishing Company,RENT,10-09-2021,16-05-2021,11-03-2021,Fully Paid,11-04-2021,home improvement,Source Verified,10800.0,0.01,156.41,0.0788,5000,7,5156,10,0,0.8,2021,9,10,4,2021,5,16,6,2021,3,11,3,2021,4,11,6,36
CT,Travelers Insurance Co.,MORTGAGE,10-11-2021,15-07-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Source Verified,87500.0,0.1399,230.27,0.0617,10000,23,8248,10,0,0.4,2021,11,10,2,2021,7,15,3,2021,3,13,5,2021,4,13,1,36
CA,Art.com,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,wedding,Not Verified,53376.0,0.045,301.6,0.0542,10000,9,10858,5,0,0.0,2021,9,11,5,2021,9,14,1,2021,9,14,1,2021,10,14,3,36
CA,Grossmont Union High School District,MORTGAGE,11-07-2021,13-05-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,Source Verified,65000.0,0.1931,70.76,0.0749,2275,30,2450,5,0,0.6,2021,7,11,6,2021,5,13,3,2021,10,12,1,2021,11,12,4,36
MA,Elements Therapeutic Massage,RENT,11-05-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,Not Verified,28000.0,0.1886,104.15,0.1059,3200,23,3749,3,1,1.2,2021,5,11,1,2021,5,16,6,2021,5,14,4,2021,6,14,0,36
CA,Maritz Inc,MORTGAGE,11-08-2021,16-05-2021,16-05-2021,Current,16-06-2021,credit card,Source Verified,86000.0,0.1782,336.74,0.1649,13700,20,19164,10,3,3.4,2021,8,11,2,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
FL,"PMF, Inc.",MORTGAGE,09-10-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,credit card,Not Verified,46800.0,0.0315,218.62,0.1287,6500,23,7870,3,2,2.0,2021,10,9,5,2021,10,12,1,2021,11,12,4,2021,12,12,6,36
CO,United States Air Force Academy,RENT,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,other,Source Verified,24000.0,0.1845,184.23,0.0662,6000,13,6632,3,0,0.2,2021,11,11,3,2021,11,14,6,2021,12,14,1,2022,1,14,4,36
OR,SP Newsprint,RENT,09-11-2021,14-04-2021,12-06-2021,Fully Paid,12-07-2021,other,Not Verified,63000.0,0.1029,131.22,0.1114,4000,10,4699,3,1,1.0,2021,11,9,1,2021,4,14,2,2021,6,12,5,2021,7,12,0,36
CA,California Institute of Technology,RENT,10-05-2021,12-09-2021,12-08-2021,Fully Paid,12-09-2021,major purchase,Not Verified,39000.0,0.1655,70.39,0.1607,2000,5,2494,4,3,3.8,2021,5,10,0,2021,9,12,6,2021,8,12,3,2021,9,12,6,36
CO,CSG Systems Inc,MORTGAGE,10-03-2021,13-10-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,Not Verified,68902.67,0.2262,875.27,0.157,25000,22,31277,5,3,3.6,2021,3,10,2,2021,10,13,2,2021,9,12,6,2021,10,12,1,36
GA,St. Pius X Catholic High School,MORTGAGE,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,other,Not Verified,56004.0,0.2057,197.47,0.1136,6000,24,7109,1,1,1.8,2021,5,10,0,2021,5,13,3,2021,5,13,3,2021,6,13,6,36
MI,Waffle Farm Campgrounds,OWN,09-01-2021,10-10-2021,10-10-2021,Fully Paid,10-11-2021,Debt consolidation,Verified,45996.0,0.2134,337.71,0.1316,10000,23,11685,10,2,2.4,2021,1,9,5,2021,10,10,6,2021,10,10,6,2021,11,10,2,36
VA,matrix design,RENT,09-04-2021,15-06-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Not Verified,85000.0,0.0462,198.53,0.1411,5800,10,7140,5,3,3.0,2021,4,9,4,2021,6,15,1,2021,3,12,4,2021,4,12,0,36
NY,County Waste,MORTGAGE,10-11-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,Verified,43200.0,0.1353,180.56,0.0999,8500,20,10380,5,1,1.6,2021,11,10,2,2021,11,13,5,2021,11,13,5,2021,12,13,0,60
CA,United Launch Alliance,MORTGAGE,11-09-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Verified,135000.0,0.1065,1001.29,0.079,32000,20,35981,8,0,0.6,2021,9,11,5,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
MD,No title,RENT,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,moving,Verified,45600.0,0.0408,129.23,0.1749,3600,17,4671,4,3,3.8,2021,8,11,2,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
TX,Fidelity Investments,MORTGAGE,11-04-2021,16-05-2021,16-04-2021,Fully Paid,16-05-2021,other,Source Verified,63996.0,0.2284,79.07,0.1268,3500,28,4744,4,2,2.0,2021,4,11,6,2021,5,16,6,2021,4,16,4,2021,5,16,6,60
MD,SGT,RENT,08-12-2021,10-01-2021,10-02-2021,Fully Paid,10-03-2021,Debt consolidation,Source Verified,59000.0,0.1102,319.47,0.0932,10000,22,10858,1,0,0.6,2021,12,8,2,2021,1,10,6,2021,2,10,2,2021,3,10,2,36
PA,reynolds transport,RENT,10-11-2021,16-04-2021,15-09-2021,Fully Paid,15-10-2021,Debt consolidation,Source Verified,114000.0,0.0011,238.96,0.152,10000,15,14331,0,3,3.6,2021,11,10,2,2021,4,16,4,2021,9,15,2,2021,10,15,4,60
IL,Southern Imperial,RENT,11-06-2021,12-12-2021,13-01-2021,Charged Off,13-02-2021,major purchase,Source Verified,55000.0,0.0,168.74,0.1599,4800,6,3037,6,3,3.2,2021,6,11,4,2021,12,12,6,2021,1,13,2,2021,2,13,5,36
OH,OHIO STATE UNIVERSITY MEDICAL CENTER,RENT,09-04-2021,09-11-2021,09-10-2021,Fully Paid,09-11-2021,other,Verified,45000.0,0.0931,690.74,0.1474,20000,24,21143,5,3,3.4,2021,4,9,4,2021,11,9,1,2021,10,9,5,2021,11,9,1,36
NY,Canon USA,RENT,11-09-2021,16-03-2021,14-10-2021,Fully Paid,14-11-2021,credit card,Not Verified,33000.0,0.1764,219.04,0.079,7000,17,7885,2,0,0.6,2021,9,11,5,2021,3,16,1,2021,10,14,3,2021,11,14,6,36
LA,Capitol Manufactoring,RENT,11-03-2021,16-04-2021,16-02-2021,Fully Paid,16-03-2021,major purchase,Not Verified,38000.0,0.0351,118.7,0.1677,4800,5,7118,3,4,4.2,2021,3,11,3,2021,4,16,4,2021,2,16,1,2021,3,16,1,60
CA,state of california,MORTGAGE,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,Verified,61000.0,0.1993,494.21,0.1629,14000,16,17791,3,3,3.0,2021,10,11,0,2021,11,14,6,2021,11,14,6,2021,12,14,1,36
CA,Fresno Co Economic Opportunities Comm.,RENT,10-12-2021,11-12-2021,11-07-2021,Charged Off,11-08-2021,Debt consolidation,Verified,50000.0,0.1286,747.36,0.204,20000,14,5306,10,6,6.4,2021,12,10,4,2021,12,11,5,2021,7,11,6,2021,8,11,2,36
FL,"Attorneys Title Fund Services, LLC",RENT,11-12-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Verified,53000.0,0.2226,423.61,0.1629,12000,13,15250,10,3,3.0,2021,12,11,5,2021,12,14,1,2021,12,14,1,2022,1,14,4,36
NJ,"QEI,Inc",OWN,11-08-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,vacation,Not Verified,40000.0,0.1371,458.28,0.1099,14000,21,16013,4,1,1.4,2021,8,11,2,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
NY,Union for Reform Judaism,RENT,09-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,Verified,30372.0,0.1019,697.65,0.1474,20200,8,25115,2,3,3.4,2021,6,9,2,2021,6,12,5,2021,6,12,5,2021,7,12,0,36
CA,"Telestream, Inc.",RENT,11-02-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,Not Verified,68120.0,0.0722,258.14,0.1,8000,25,9293,6,1,1.2,2021,2,11,3,2021,5,16,6,2021,3,14,6,2021,4,14,2,36
LA,Great American Insurance Co,MORTGAGE,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,credit card,Not Verified,70000.0,0.1353,392.08,0.0542,13000,39,14115,7,0,0.0,2021,9,11,5,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
CA,united states postal service,RENT,11-11-2021,14-04-2021,13-11-2021,Charged Off,13-12-2021,Debt consolidation,Verified,55200.0,0.0693,229.04,0.1727,6400,10,5650,2,3,3.4,2021,11,11,3,2021,4,14,2,2021,11,13,5,2021,12,13,0,36
NH,Environmental Protection Agency,OWN,11-01-2021,15-03-2021,15-02-2021,Fully Paid,15-03-2021,other,Verified,56004.0,0.234,246.87,0.1669,10000,14,14629,4,4,4.4,2021,1,11,0,2021,3,15,0,2021,2,15,0,2021,3,15,0,60
HI,No title,RENT,10-02-2021,16-05-2021,10-12-2021,Charged Off,10-01-2022,small business,Not Verified,42000.0,0.1083,272.84,0.1385,8000,30,2724,0,2,2.6,2021,2,10,2,2021,5,16,6,2021,12,10,4,2022,1,10,0,36
WA,Hoquiam School District,MORTGAGE,11-07-2021,12-04-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,Not Verified,36000.0,0.2253,157.82,0.0849,5000,17,5287,10,0,0.8,2021,7,11,6,2021,4,12,0,2021,5,12,2,2021,6,12,5,36
MN,USAF,RENT,09-06-2021,10-07-2021,10-07-2021,Fully Paid,10-08-2021,Debt consolidation,Not Verified,38400.0,0.0497,317.11,0.1537,9100,8,9672,8,3,3.8,2021,6,9,2,2021,7,10,5,2021,7,10,5,2021,8,10,1,36
NJ,SMA LAB,RENT,10-06-2021,16-05-2021,11-02-2021,Fully Paid,11-03-2021,wedding,Not Verified,43616.75,0.0099,114.36,0.1323,5000,14,5422,2,2,2.0,2021,6,10,3,2021,5,16,6,2021,2,11,3,2021,3,11,3,60
NJ,Data Communique Inc,MORTGAGE,09-11-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Not Verified,100000.0,0.098,679.37,0.1357,20000,23,24459,4,2,2.4,2021,11,9,1,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
NJ,Carl Schaedel and Co,MORTGAGE,11-01-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,Not Verified,137004.0,0.1302,303.27,0.0579,10000,50,10649,3,0,0.2,2021,1,11,0,2021,7,12,0,2021,7,12,0,2021,8,12,3,36
PA,University of North Carolina Wilmington,RENT,11-10-2021,16-05-2021,16-05-2021,Current,16-06-2021,Debt consolidation,Source Verified,70900.0,0.2327,435.24,0.1677,17600,18,23923,2,3,3.2,2021,10,11,0,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
CA,Employee Rights Advocacy Institute,RENT,11-11-2021,16-03-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Source Verified,95950.0,0.0625,578.83,0.1171,17500,16,20838,2,1,1.4,2021,11,11,3,2021,3,16,1,2021,12,14,1,2022,1,14,4,36
IL,"Sugar & Felsenthal, LLP",RENT,11-09-2021,15-04-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Source Verified,48000.0,0.1782,338.89,0.1629,9600,32,12182,5,3,3.0,2021,9,11,5,2021,4,15,3,2021,10,14,3,2021,11,14,6,36
CO,Yes,RENT,11-01-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,major purchase,Not Verified,95000.0,0.0265,151.74,0.0617,4975,12,5463,0,0,0.4,2021,1,11,0,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
NY,"Blackbaud, Inc.",MORTGAGE,11-04-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,credit card,Not Verified,85000.0,0.1587,322.68,0.1,10000,16,11543,0,1,1.2,2021,4,11,6,2021,10,13,2,2021,10,13,2,2021,11,13,5,36
NY,Tops Markets,RENT,11-01-2021,13-11-2021,13-07-2021,Charged Off,13-08-2021,other,Verified,12000.0,0.066,208.91,0.0766,6700,7,5989,0,0,0.8,2021,1,11,0,2021,11,13,5,2021,7,13,1,2021,8,13,4,36
CT,aramark,RENT,11-11-2021,16-04-2021,14-08-2021,Fully Paid,14-09-2021,Debt consolidation,Not Verified,68000.0,0.1761,426.47,0.1677,12000,37,15295,5,3,3.2,2021,11,11,3,2021,4,16,4,2021,8,14,5,2021,9,14,1,36
CA,Juniper Networks,RENT,11-07-2021,12-07-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,Verified,121392.0,0.1572,351.71,0.1929,13475,16,15519,4,4,4.6,2021,7,11,6,2021,7,12,0,2021,6,12,5,2021,7,12,0,60
LA,Lake Charles Memorial Hospital,RENT,11-04-2021,16-04-2021,14-05-2021,Fully Paid,14-06-2021,vacation,Not Verified,49000.0,0.1793,31.18,0.0766,1000,26,1122,3,0,0.8,2021,4,11,6,2021,4,16,4,2021,5,14,4,2021,6,14,0,36
IL,garda cash logistisc,MORTGAGE,10-04-2021,16-05-2021,10-11-2021,Charged Off,10-12-2021,Debt consolidation,Not Verified,54996.0,0.1434,161.06,0.0988,5000,34,643,8,1,1.0,2021,4,10,5,2021,5,16,6,2021,11,10,2,2021,12,10,4,36
NH,freudenberg,MORTGAGE,11-11-2021,15-02-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,Verified,75500.0,0.2247,281.62,0.079,9000,63,10138,8,0,0.6,2021,11,11,3,2021,2,15,0,2021,11,14,6,2021,12,14,1,36
CA,Social Security Administration,MORTGAGE,11-11-2021,15-03-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,Not Verified,90000.0,0.0957,130.3,0.1065,4000,27,4504,10,1,1.2,2021,11,11,3,2021,3,15,0,2021,6,13,6,2021,7,13,1,36
NV,Las Vegas Valley Water District,RENT,09-09-2021,16-05-2021,11-06-2021,Fully Paid,11-07-2021,Debt consolidation,Not Verified,80000.0,0.1305,201.8,0.1287,6000,12,7020,7,2,2.0,2021,9,9,3,2021,5,16,6,2021,6,11,4,2021,7,11,6,36
VT,People's United Bank,RENT,11-11-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,credit card,Source Verified,37000.0,0.1184,203.23,0.089,6400,25,7285,4,0,0.8,2021,11,11,3,2021,5,16,6,2021,6,14,0,2021,7,14,2,36
AZ,Arizona Department of corrections,MORTGAGE,11-09-2021,13-06-2021,13-05-2021,Fully Paid,13-06-2021,credit card,Source Verified,42000.0,0.1157,297.39,0.0999,14000,29,16031,10,1,1.0,2021,9,11,5,2021,6,13,6,2021,5,13,3,2021,6,13,6,60
FL,Deep South Insurance Services,RENT,11-04-2021,16-02-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,Source Verified,57739.0,0.0966,133.16,0.1839,5200,7,5887,2,4,4.2,2021,4,11,6,2021,2,16,1,2021,2,12,4,2021,3,12,4,60
OK,Sulphur Bluff ISD,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,moving,Source Verified,67000.0,0.2685,174.17,0.0749,5600,46,6270,2,0,0.6,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
TX,Hewlett-Packard,MORTGAGE,11-09-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,Verified,70000.0,0.1171,239.11,0.1523,10000,16,13328,10,2,2.8,2021,9,11,5,2021,5,16,6,2021,6,14,0,2021,7,14,2,60
PA,Wyoming Valley West School District,MORTGAGE,11-11-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,Verified,54000.0,0.2509,660.12,0.1427,28200,42,35537,5,2,2.2,2021,11,11,3,2021,1,14,3,2021,1,14,3,2021,2,14,6,60
VA,Frederick County Public Schools,RENT,10-11-2021,14-07-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,Verified,79632.0,0.2337,846.57,0.1335,25000,37,30479,0,2,2.6,2021,11,10,2,2021,7,14,2,2021,11,13,5,2021,12,13,0,36
MO,Enterprise,MORTGAGE,11-04-2021,16-05-2021,16-04-2021,Fully Paid,16-05-2021,renewable_energy,Source Verified,43000.0,0.1568,217.98,0.1111,10000,26,13078,9,1,1.8,2021,4,11,6,2021,5,16,6,2021,4,16,4,2021,5,16,6,60
CA,State of california CDCR,RENT,09-04-2021,12-03-2021,10-04-2021,Fully Paid,10-05-2021,other,Source Verified,101004.0,0.1693,718.84,0.1758,20000,9,23083,2,5,5.2,2021,4,9,4,2021,3,12,4,2021,4,10,5,2021,5,10,0,36
SC,Realtyworks inc,MORTGAGE,11-07-2021,13-10-2021,12-02-2021,Fully Paid,12-03-2021,home improvement,Source Verified,45000.0,0.0757,377.69,0.1099,26000,29,17603,4,1,1.4,2021,7,11,6,2021,10,13,2,2021,2,12,4,2021,3,12,4,60
NJ,School District of Philadelphia,MORTGAGE,11-06-2021,16-05-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,Source Verified,49000.0,0.1296,98.21,0.1099,3000,30,3437,2,1,1.4,2021,6,11,4,2021,5,16,6,2021,6,14,0,2021,7,14,2,36
WA,No title,RENT,10-03-2021,10-06-2021,10-05-2021,Fully Paid,10-06-2021,other,Not Verified,30000.0,0.0304,36.93,0.0676,1200,20,1213,3,0,0.2,2021,3,10,2,2021,6,10,3,2021,5,10,0,2021,6,10,3,36
MD,Under Armour,RENT,10-12-2021,14-11-2021,13-02-2021,Fully Paid,13-03-2021,Debt consolidation,Verified,70000.0,0.0506,338.63,0.1335,10000,15,11954,0,2,2.6,2021,12,10,4,2021,11,14,6,2021,2,13,5,2021,3,13,5,36
