address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
OH,IMS Pet,MORTGAGE,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,credit card,Not Verified,77000.0,0.1591,132.84,0.1199,4000,13,4782,1,1,1.8,2021,7,11,6,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
CA,LAMPE CHRYSLER DODGE JEEP RAM,MORTGAGE,11-12-2021,16-02-2021,15-02-2021,Fully Paid,15-03-2021,credit card,Not Verified,55000.0,0.1228,553.49,0.1269,16500,29,19944,1,1,1.8,2021,12,11,5,2021,2,16,1,2021,2,15,0,2021,3,15,0,36
TX,UT Southwestern,MORTGAGE,10-04-2021,16-01-2021,12-07-2021,Fully Paid,12-08-2021,credit card,Not Verified,57000.0,0.0747,257.69,0.0988,8000,27,9164,10,1,1.0,2021,4,10,5,2021,1,16,5,2021,7,12,0,2021,8,12,3,36
CA,No title,MORTGAGE,11-10-2021,16-04-2021,14-05-2021,Fully Paid,14-06-2021,credit card,Not Verified,60000.0,0.1086,193.35,0.0991,6000,9,6937,10,1,1.0,2021,10,11,0,2021,4,16,4,2021,5,14,4,2021,6,14,0,36
AL,ACTION OF ENTERPRISE,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,credit card,Not Verified,71000.0,0.1121,241.97,0.0999,7500,24,8711,10,1,1.0,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
NY,jamestown public schools,MORTGAGE,09-10-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,credit card,Not Verified,60380.0,0.182,197.82,0.1148,6000,36,7055,10,1,1.2,2021,10,9,5,2021,3,12,4,2021,3,12,4,2021,4,12,0,36
FL,Server Admin Inc,MORTGAGE,10-04-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,credit card,Not Verified,98000.0,0.1306,453.39,0.1025,14000,26,16323,10,1,1.2,2021,4,10,5,2021,5,16,6,2021,4,13,1,2021,5,13,3,36
PA,Anderson Equipment,MORTGAGE,11-11-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,credit card,Not Verified,75000.0,0.1747,390.88,0.1065,12000,28,13029,10,1,1.2,2021,11,11,3,2021,5,16,6,2021,11,12,4,2021,12,12,6,36
SC,Milliken & Co.,MORTGAGE,10-04-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,credit card,Not Verified,84000.0,0.1223,809.62,0.1025,25000,30,29147,10,1,1.2,2021,4,10,5,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
CA,John Muir Medical,MORTGAGE,11-06-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,credit card,Not Verified,100000.0,0.1369,572.8,0.1059,17600,34,20115,10,1,1.2,2021,6,11,4,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
PA,Royer's Florists,MORTGAGE,11-06-2021,15-09-2021,13-08-2021,Fully Paid,13-09-2021,credit card,Not Verified,28000.0,0.156,327.34,0.1099,10000,29,11586,10,1,1.4,2021,6,11,4,2021,9,15,2,2021,8,13,4,2021,9,13,0,36
NJ,Horizon Blue Cross Blue Shield of NJ,MORTGAGE,11-05-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,credit card,Not Verified,135000.0,0.1057,327.34,0.1099,10000,36,11655,10,1,1.4,2021,5,11,1,2021,5,16,6,2021,8,13,4,2021,9,13,0,36
VA,American Airlines,MORTGAGE,08-04-2021,13-11-2021,11-04-2021,Fully Paid,11-05-2021,credit card,Not Verified,140000.0,0.0274,315.78,0.1008,25000,18,11368,10,1,1.4,2021,4,8,3,2021,11,13,5,2021,4,11,6,2021,5,11,1,36
FL,Comcast,MORTGAGE,11-07-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,credit card,Not Verified,64000.0,0.1513,261.88,0.1099,8000,29,9379,10,1,1.4,2021,7,11,6,2021,2,14,6,2021,2,14,6,2021,3,14,6,36
CA,Ortho Organizers,MORTGAGE,10-10-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,credit card,Not Verified,32642.0,0.1511,280.26,0.1149,8500,9,10089,10,1,1.6,2021,10,10,6,2021,10,13,2,2021,10,13,2,2021,11,13,5,36
OH,Metrohealth Medical Center,MORTGAGE,11-03-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,credit card,Not Verified,55000.0,0.0831,313.12,0.1074,9600,13,11125,10,1,1.6,2021,3,11,3,2021,6,13,6,2021,6,13,6,2021,7,13,1,36
AZ,JPMorgan Chase,MORTGAGE,10-05-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,credit card,Not Verified,44400.0,0.1557,441.91,0.1099,21000,14,15909,10,1,1.6,2021,5,10,0,2021,6,13,6,2021,6,13,6,2021,7,13,1,36
WA,Pierce County,MORTGAGE,10-07-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,credit card,Not Verified,72000.0,0.2025,263.78,0.1149,8000,22,9496,10,1,1.6,2021,7,10,5,2021,5,16,6,2021,7,13,1,2021,8,13,4,36
CO,Bechtel,MORTGAGE,10-05-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,credit card,Not Verified,119000.0,0.1,589.24,0.1099,18000,29,21213,10,1,1.6,2021,5,10,0,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
OH,united states postal service,MORTGAGE,11-06-2021,16-04-2021,13-06-2021,Fully Paid,13-07-2021,credit card,Not Verified,55000.0,0.1577,395.66,0.1149,12000,19,13915,10,1,1.6,2021,6,11,4,2021,4,16,4,2021,6,13,6,2021,7,13,1,36
MA,Independence Insurance Agency,MORTGAGE,10-05-2021,16-04-2021,13-01-2021,Fully Paid,13-02-2021,credit card,Not Verified,75000.0,0.212,137.49,0.1099,4200,56,4922,10,1,1.6,2021,5,10,0,2021,4,16,4,2021,1,13,2,2021,2,13,5,36
CA,Art Center College of Design,MORTGAGE,10-01-2021,15-05-2021,13-01-2021,Fully Paid,13-02-2021,credit card,Not Verified,234000.0,0.1288,719.28,0.1218,21600,36,25895,10,1,1.6,2021,1,10,6,2021,5,15,5,2021,1,13,2,2021,2,13,5,36
CA,Health Science Associates,MORTGAGE,11-07-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,credit card,Not Verified,54000.0,0.0909,398.52,0.1199,12000,8,13896,10,1,1.8,2021,7,11,6,2021,4,13,1,2021,4,13,1,2021,5,13,3,36
CA,The Stone Companies,MORTGAGE,10-01-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,credit card,Not Verified,79560.0,0.0781,267.74,0.1253,8000,16,9624,10,1,1.8,2021,1,10,6,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
NJ,No title,MORTGAGE,10-04-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,credit card,Not Verified,75500.0,0.091,230.38,0.1136,7000,28,8199,10,1,1.8,2021,4,10,5,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
TX,department of public safety,MORTGAGE,09-05-2021,15-11-2021,12-06-2021,Fully Paid,12-07-2021,credit card,Not Verified,70000.0,0.1694,692.95,0.1221,20800,31,24946,10,1,1.8,2021,5,9,6,2021,11,15,0,2021,6,12,5,2021,7,12,0,36
AL,United States Postal Service,MORTGAGE,09-04-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,credit card,Not Verified,52000.0,0.1932,506.39,0.1221,15200,27,18230,10,1,1.8,2021,4,9,4,2021,5,12,2,2021,5,12,2,2021,6,12,5,36
KS,Global Prairie,MORTGAGE,11-05-2021,15-10-2021,13-12-2021,Fully Paid,13-01-2022,credit card,Not Verified,60000.0,0.1348,387.15,0.0999,12000,22,13872,2,1,1.0,2021,5,11,1,2021,10,15,4,2021,12,13,0,2022,1,13,3,36
CA,Avenal State Prison,MORTGAGE,10-06-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,credit card,Not Verified,28644.0,0.1194,326.21,0.1075,10000,15,11744,2,1,1.2,2021,6,10,3,2021,5,16,6,2021,7,13,1,2021,8,13,4,36
CA,Security Business Bank,MORTGAGE,11-04-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,credit card,Not Verified,78400.0,0.1702,38.73,0.1,1200,11,1394,2,1,1.2,2021,4,11,6,2021,5,16,6,2021,5,14,4,2021,6,14,0,36
AL,"DMD, LLC",MORTGAGE,11-06-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,credit card,Not Verified,63000.0,0.147,325.45,0.1059,10000,20,11675,2,1,1.2,2021,6,11,4,2021,5,16,6,2021,2,14,6,2021,3,14,6,36
TX,ArcherPoint,MORTGAGE,08-04-2021,08-10-2021,08-11-2021,Fully Paid,08-12-2021,credit card,Not Verified,114000.0,0.1433,482.32,0.0976,15000,29,15792,2,1,1.2,2021,4,8,3,2021,10,8,4,2021,11,8,0,2021,12,8,2,36
GA,Northeast Georgia Health Systlems,MORTGAGE,10-02-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Not Verified,70000.0,0.1994,150.59,0.1062,4625,24,5422,2,1,1.4,2021,2,10,2,2021,5,16,6,2021,3,13,5,2021,4,13,1,36
DE,Access Group,MORTGAGE,10-06-2021,16-03-2021,12-02-2021,Fully Paid,12-03-2021,credit card,Not Verified,50000.0,0.1999,132.59,0.1186,4000,18,4605,2,1,1.8,2021,6,10,3,2021,3,16,1,2021,2,12,4,2021,3,12,4,36
CA,"double barrel environmental services, in",MORTGAGE,10-03-2021,16-05-2021,10-09-2021,Fully Paid,10-10-2021,credit card,Not Verified,48000.0,0.1195,181.02,0.1136,5500,31,5735,2,1,1.8,2021,3,10,2,2021,5,16,6,2021,9,10,4,2021,10,10,6,36
IL,Wolf and Company,MORTGAGE,11-10-2021,14-10-2021,14-01-2021,Fully Paid,14-02-2021,credit card,Not Verified,68000.0,0.1823,402.54,0.1269,12000,31,14307,2,1,1.8,2021,10,11,0,2021,10,14,3,2021,1,14,3,2021,2,14,6,36
MO,Ollis & Co,MORTGAGE,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,credit card,Not Verified,35000.0,0.2205,327.34,0.1099,10000,27,11784,3,1,1.4,2021,8,11,2,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
TX,"Altep, Inc",MORTGAGE,11-07-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,credit card,Not Verified,65000.0,0.0978,39.29,0.1099,1200,18,1356,3,1,1.4,2021,7,11,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
OH,Sanger & Eby,MORTGAGE,10-03-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,credit card,Not Verified,63000.0,0.115,491.03,0.1099,15000,34,17678,3,1,1.6,2021,3,10,2,2021,5,16,6,2021,4,13,1,2021,5,13,3,36
CA,Good Samaritan Hospital,MORTGAGE,11-08-2021,14-08-2021,14-03-2021,Fully Paid,14-04-2021,credit card,Not Verified,190000.0,0.1622,461.6,0.1149,14000,38,16553,3,1,1.6,2021,8,11,2,2021,8,14,5,2021,3,14,6,2021,4,14,2,36
VA,Boehringer Ingelheim,MORTGAGE,10-03-2021,12-10-2021,12-05-2021,Fully Paid,12-06-2021,credit card,Not Verified,106000.0,0.1953,196.42,0.1099,6000,64,6957,3,1,1.6,2021,3,10,2,2021,10,12,1,2021,5,12,2,2021,6,12,5,36
GA,International Greetings,MORTGAGE,11-09-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,credit card,Not Verified,74000.0,0.0725,387.15,0.0999,12000,17,13928,4,1,1.0,2021,9,11,5,2021,5,16,6,2021,7,14,2,2021,8,14,5,36
AZ,Lake Hills Inn,MORTGAGE,11-03-2021,16-03-2021,14-02-2021,Fully Paid,14-03-2021,credit card,Not Verified,56000.0,0.0986,322.55,0.0963,10050,27,11609,4,1,1.0,2021,3,11,3,2021,3,16,1,2021,2,14,6,2021,3,14,6,36
IL,GE,MORTGAGE,10-04-2021,16-05-2021,10-05-2021,Fully Paid,10-06-2021,credit card,Not Verified,64700.0,0.1868,386.53,0.0988,12000,48,12100,4,1,1.0,2021,4,10,5,2021,5,16,6,2021,5,10,0,2021,6,10,3,36
GA,State of Georgia--DOAS State Purchasing,MORTGAGE,11-05-2021,14-02-2021,14-01-2021,Fully Paid,14-02-2021,credit card,Not Verified,72000.0,0.1952,488.18,0.1059,15000,17,17534,4,1,1.2,2021,5,11,1,2021,2,14,6,2021,1,14,3,2021,2,14,6,36
CA,Logigear Corporation,MORTGAGE,10-09-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,credit card,Not Verified,43344.0,0.1099,327.96,0.1112,10000,12,11807,4,1,1.4,2021,9,10,4,2021,10,13,2,2021,10,13,2,2021,11,13,5,36
CO,Zengo Restaurant,MORTGAGE,11-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,credit card,Not Verified,60000.0,0.1212,287.11,0.1037,8850,10,10016,4,1,1.4,2021,2,11,3,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
TX,Banfield Pet Hospital,MORTGAGE,11-10-2021,15-03-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Not Verified,120000.0,0.1096,80.2,0.1242,2400,39,2741,4,1,1.6,2021,10,11,0,2021,3,15,0,2021,3,13,5,2021,4,13,1,36
IL,The Weglarz Co.,MORTGAGE,08-04-2021,11-05-2021,11-05-2021,Fully Paid,11-06-2021,credit card,Not Verified,30000.0,0.2028,163.01,0.1071,5000,24,5868,4,1,1.8,2021,4,8,3,2021,5,11,1,2021,5,11,1,2021,6,11,4,36
MI,Streamline Technologies,MORTGAGE,10-01-2021,11-10-2021,11-10-2021,Fully Paid,11-11-2021,credit card,Not Verified,86670.0,0.2013,669.33,0.1253,20000,36,23305,4,1,1.8,2021,1,10,6,2021,10,11,0,2021,10,11,0,2021,11,11,3,36
VA,Minerals Management Service,MORTGAGE,10-05-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,credit card,Not Verified,79864.0,0.0962,57.98,0.0988,1800,23,2087,5,1,1.0,2021,5,10,0,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
KY,Shinwa USA,MORTGAGE,10-04-2021,16-05-2021,11-10-2021,Fully Paid,11-11-2021,credit card,Not Verified,57600.0,0.1119,485.78,0.1025,15000,20,16817,5,1,1.2,2021,4,10,5,2021,5,16,6,2021,10,11,0,2021,11,11,3,36
CA,City of Hemet Fire Dept,MORTGAGE,10-05-2021,13-05-2021,13-06-2021,Fully Paid,13-07-2021,credit card,Not Verified,110000.0,0.0572,485.78,0.1025,15000,16,17489,5,1,1.2,2021,5,10,0,2021,5,13,3,2021,6,13,6,2021,7,13,1,36
SD,SD School F/T Blind and Visually Impaired,MORTGAGE,09-08-2021,16-02-2021,11-01-2021,Fully Paid,11-02-2021,credit card,Not Verified,42200.0,0.1379,435.19,0.1148,13200,55,14850,5,1,1.2,2021,8,9,0,2021,2,16,1,2021,1,11,0,2021,2,11,3,36
GA,Marsh,MORTGAGE,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Not Verified,80000.0,0.1399,314.23,0.1171,9500,17,11312,5,1,1.4,2021,11,11,3,2021,12,14,1,2021,12,14,1,2022,1,14,4,36
KY,"Southern Colorado Critical Care Nurses,",MORTGAGE,10-03-2021,16-05-2021,12-03-2021,Fully Paid,12-04-2021,credit card,Not Verified,87663.0,0.1751,468.86,0.1062,14400,38,16517,5,1,1.4,2021,3,10,2,2021,5,16,6,2021,3,12,4,2021,4,12,0,36
CA,Wesco Aircraft,MORTGAGE,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,credit card,Not Verified,64800.0,0.0581,66.42,0.1199,2000,10,2391,5,1,1.8,2021,8,11,2,2021,8,14,5,2021,8,14,5,2021,9,14,1,36
NY,No title,MORTGAGE,09-04-2021,14-03-2021,12-04-2021,Fully Paid,12-05-2021,credit card,Not Verified,75000.0,0.1102,333.15,0.1221,10000,29,11993,5,1,1.8,2021,4,9,4,2021,3,14,6,2021,4,12,0,2021,5,12,2,36
MN,Jamar,MORTGAGE,11-12-2021,16-04-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Not Verified,50000.0,0.1015,396.92,0.1171,12000,15,14289,6,1,1.4,2021,12,11,5,2021,4,16,4,2021,12,14,1,2022,1,14,4,36
CA,Gavial Eng & Mfg,MORTGAGE,10-10-2021,14-10-2021,13-11-2021,Fully Paid,13-12-2021,credit card,Not Verified,78720.0,0.1761,320.9,0.0962,10000,28,11552,6,1,1.4,2021,10,10,6,2021,10,14,3,2021,11,13,5,2021,12,13,0,36
MI,EWI Worldwide,MORTGAGE,08-11-2021,15-10-2021,10-03-2021,Fully Paid,10-04-2021,credit card,Not Verified,52000.0,0.1987,117.03,0.1051,3600,47,3991,7,1,1.2,2021,11,8,0,2021,10,15,4,2021,3,10,2,2021,4,10,5,36
IL,Jerry's Sandwiches LLC,MORTGAGE,11-10-2021,16-04-2021,14-10-2021,Fully Paid,14-11-2021,credit card,Not Verified,58000.0,0.0782,238.15,0.1171,7200,16,8573,7,1,1.4,2021,10,11,0,2021,4,16,4,2021,10,14,3,2021,11,14,6,36
NJ,Battelle,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Not Verified,65000.0,0.127,231.54,0.1171,7000,20,8335,7,1,1.4,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
LA,USACE,MORTGAGE,09-11-2021,16-04-2021,10-01-2021,Fully Paid,10-02-2021,credit card,Not Verified,100000.0,0.0524,428.59,0.1148,13000,50,13125,8,1,1.2,2021,11,9,1,2021,4,16,4,2021,1,10,6,2021,2,10,2,36
TX,ASM,MORTGAGE,11-09-2021,14-01-2021,13-04-2021,Fully Paid,13-05-2021,credit card,Not Verified,88000.0,0.175,476.3,0.1171,14400,13,16402,8,1,1.4,2021,9,11,5,2021,1,14,3,2021,4,13,1,2021,5,13,3,36
FL,Publix,MORTGAGE,10-07-2021,13-04-2021,11-11-2021,Fully Paid,11-12-2021,credit card,Not Verified,38400.0,0.1969,389.36,0.1038,12000,19,13288,9,1,1.0,2021,7,10,5,2021,4,13,1,2021,11,11,3,2021,12,11,5,36
MA,Progression inc,MORTGAGE,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,credit card,Not Verified,108000.0,0.1481,593.68,0.1037,18300,21,21372,9,1,1.4,2021,3,11,3,2021,4,14,2,2021,4,14,2,2021,5,14,4,36
WA,"Insight Enterprises, Inc.",MORTGAGE,10-08-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,credit card,Not Verified,107220.57,0.0452,331.48,0.1186,10000,23,11934,9,1,1.8,2021,8,10,1,2021,8,13,4,2021,8,13,4,2021,9,13,0,36
VA,"Phams Car Care Center, Inc.",MORTGAGE,09-09-2021,14-03-2021,11-02-2021,Fully Paid,11-03-2021,credit card,Not Verified,60000.0,0.0542,317.93,0.1253,9500,20,10799,9,1,1.8,2021,9,9,3,2021,3,14,6,2021,2,11,3,2021,3,11,3,36
OH,State of Ohio,MORTGAGE,09-09-2021,15-12-2021,12-10-2021,Fully Paid,12-11-2021,credit card,Not Verified,70092.0,0.1096,457.61,0.1114,13950,35,16475,0,1,1.0,2021,9,9,3,2021,12,15,2,2021,10,12,1,2021,11,12,4,36
CA,couch distributing,MORTGAGE,09-12-2021,16-03-2021,11-01-2021,Fully Paid,11-02-2021,credit card,Not Verified,42000.0,0.0,148.36,0.1148,4500,7,4841,0,1,1.2,2021,12,9,3,2021,3,16,1,2021,1,11,0,2021,2,11,3,36
IL,RELO Direct,MORTGAGE,11-04-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,credit card,Not Verified,46350.0,0.1901,314.61,0.1,9750,16,11326,0,1,1.2,2021,4,11,6,2021,5,16,6,2021,4,14,2,2021,5,14,4,36
NY,"Blackbaud, Inc.",MORTGAGE,11-04-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,credit card,Not Verified,85000.0,0.1587,322.68,0.1,10000,16,11543,0,1,1.2,2021,4,11,6,2021,10,13,2,2021,10,13,2,2021,11,13,5,36
NY,Retired,MORTGAGE,10-02-2021,12-11-2021,12-10-2021,Fully Paid,12-11-2021,credit card,Not Verified,55728.0,0.0138,423.28,0.1062,13000,7,15201,0,1,1.4,2021,2,10,2,2021,11,12,4,2021,10,12,1,2021,11,12,4,36
PA,Respironics/ Phillips,MORTGAGE,10-03-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Not Verified,72000.0,0.2137,785.65,0.1099,24000,13,28284,0,1,1.6,2021,3,10,2,2021,3,13,5,2021,3,13,5,2021,4,13,1,36
WA,"Pacific Vascular, Inc",MORTGAGE,11-06-2021,16-02-2021,12-03-2021,Fully Paid,12-04-2021,credit card,Not Verified,90000.0,0.0891,683.45,0.1059,21000,27,22506,10,1,1.2,2021,6,11,4,2021,2,16,1,2021,3,12,4,2021,4,12,0,36
MO,Internal Revenue Service,MORTGAGE,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,credit card,Not Verified,115000.0,0.1142,334.16,0.1242,10000,23,12029,10,1,1.6,2021,10,11,0,2021,5,16,6,2021,10,14,3,2021,11,14,6,36
OK,Oak Patch Gifts,MORTGAGE,09-07-2021,15-11-2021,12-08-2021,Fully Paid,12-09-2021,credit card,Not Verified,40000.0,0.0828,116.61,0.1221,3500,17,4198,10,1,1.8,2021,7,9,4,2021,11,15,0,2021,8,12,3,2021,9,12,6,36
KS,University of Kansas,MORTGAGE,11-09-2021,16-05-2021,12-01-2021,Fully Paid,12-02-2021,credit card,Not Verified,51800.0,0.1177,238.15,0.1171,7200,23,7406,4,1,1.4,2021,9,11,5,2021,5,16,6,2021,1,12,1,2021,2,12,4,36
MI,u of m,MORTGAGE,09-01-2021,09-02-2021,09-02-2021,Fully Paid,09-03-2021,credit card,Not Verified,69000.0,0.2186,495.21,0.1158,15000,39,15145,7,1,1.4,2021,1,9,5,2021,2,9,1,2021,2,9,1,2021,3,9,1,36
CA,Meadow Electric,MORTGAGE,10-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,credit card,Not Verified,72000.0,0.0493,518.16,0.1025,16000,26,18654,1,1,1.2,2021,2,10,2,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
TX,Tema Oil & Gas,MORTGAGE,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,credit card,Not Verified,81600.0,0.0532,239.11,0.1199,7200,25,8608,1,1,1.8,2021,8,11,2,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
WI,Nielsen,MORTGAGE,10-02-2021,15-06-2021,11-12-2021,Fully Paid,11-01-2022,credit card,Not Verified,166000.0,0.1776,771.77,0.1136,23450,52,26952,1,1,1.8,2021,2,10,2,2021,6,15,1,2021,12,11,5,2022,1,11,1,36
SD,dacotah bank,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,credit card,Not Verified,75000.0,0.1978,481.77,0.0991,14950,23,17343,10,1,1.0,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
CA,LoJack Corporation,MORTGAGE,10-02-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,credit card,Not Verified,105000.0,0.1592,388.62,0.1025,12000,29,13922,10,1,1.2,2021,2,10,2,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
PA,Martin Limestone Inc,MORTGAGE,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,credit card,Not Verified,60000.0,0.0616,288.81,0.0962,9000,30,10397,10,1,1.4,2021,12,10,4,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
TX,"Securitas Security Services USA, Inc.",MORTGAGE,11-09-2021,15-07-2021,13-09-2021,Fully Paid,13-10-2021,credit card,Not Verified,50123.0,0.2229,72.54,0.1149,2200,27,2560,10,1,1.6,2021,9,11,5,2021,7,15,3,2021,9,13,0,2021,10,13,2,36
TX,"HCA IT&S FIELD OPER, INC",MORTGAGE,11-06-2021,13-04-2021,12-08-2021,Fully Paid,12-09-2021,credit card,Not Verified,56700.0,0.1884,499.08,0.1212,15000,29,16788,10,1,1.6,2021,6,11,4,2021,4,13,1,2021,8,12,3,2021,9,12,6,36
NY,"UHS Hospitals, Inc.",MORTGAGE,11-11-2021,16-04-2021,12-08-2021,Fully Paid,12-09-2021,credit card,Not Verified,45136.0,0.1079,341.32,0.1269,10175,25,10965,10,1,1.8,2021,11,11,3,2021,4,16,4,2021,8,12,3,2021,9,12,6,36
AZ,No title,MORTGAGE,10-04-2021,12-06-2021,11-02-2021,Fully Paid,11-03-2021,credit card,Not Verified,24000.0,0.183,296.34,0.0988,9200,17,9874,2,1,1.0,2021,4,10,5,2021,6,12,5,2021,2,11,3,2021,3,11,3,36
PA,AASHE,MORTGAGE,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,credit card,Not Verified,50750.0,0.1343,320.94,0.0963,10000,11,11554,2,1,1.0,2021,4,11,6,2021,5,14,4,2021,5,14,4,2021,6,14,0,36
PA,Best Buy,MORTGAGE,09-08-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,credit card,Not Verified,26004.0,0.0655,328.04,0.1114,10000,20,11810,2,1,1.0,2021,8,9,0,2021,9,12,6,2021,9,12,6,2021,10,12,1,36
MN,Family Eye Care Center,MORTGAGE,10-09-2021,15-10-2021,13-10-2021,Fully Paid,13-11-2021,credit card,Not Verified,36000.0,0.2143,326.21,0.1075,10000,34,11744,2,1,1.2,2021,9,10,4,2021,10,15,4,2021,10,13,2,2021,11,13,5,36
VA,Intersections Inc.,MORTGAGE,10-05-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,credit card,Not Verified,60000.0,0.2338,195.36,0.1062,6000,35,7024,2,1,1.4,2021,5,10,0,2021,5,16,6,2021,2,13,5,2021,3,13,5,36
TX,Gilmer & Associates,MORTGAGE,09-12-2021,12-03-2021,12-04-2021,Fully Paid,12-05-2021,credit card,Not Verified,77000.0,0.2244,832.5,0.1218,25000,28,29603,2,1,1.6,2021,12,9,3,2021,3,12,4,2021,4,12,0,2021,5,12,2,36
GA,"Goodroe HealthCare Solutions, VHA Inc.",MORTGAGE,09-12-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,credit card,Not Verified,93000.0,0.1061,599.4,0.1218,18000,19,19904,2,1,1.6,2021,12,9,3,2021,1,11,0,2021,1,11,0,2021,2,11,3,36
IL,US Postal Service (USPS),MORTGAGE,09-06-2021,11-03-2021,11-03-2021,Fully Paid,11-04-2021,credit card,Not Verified,45000.0,0.2277,397.97,0.1189,12000,30,13821,2,1,1.6,2021,6,9,2,2021,3,11,3,2021,3,11,3,2021,4,11,6,36
CA,State of California,MORTGAGE,08-12-2021,16-03-2021,11-08-2021,Fully Paid,11-09-2021,credit card,Not Verified,58200.0,0.1604,433.1,0.1221,13000,14,15380,2,1,1.8,2021,12,8,2,2021,3,16,1,2021,8,11,2,2021,9,11,5,36
FL,South Bay Hospital Sun City Center 33573,MORTGAGE,11-10-2021,14-02-2021,14-01-2021,Fully Paid,14-02-2021,credit card,Not Verified,60000.0,0.1952,301.91,0.1269,9000,25,10700,2,1,1.8,2021,10,11,0,2021,2,14,6,2021,1,14,3,2021,2,14,6,36
